,Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
478,1b5d11df-2cbc-4b4e-9cea-db017a54b675,98941ee0-71b9-4d34-a72f-75462bb96a9c,Charged Off,376794.0,Long Term,721.0,781888.0,0 years,Home Mortgage,Debt Consolidation,7362.88,9.6,49.0,6.0,0.0,25555.0,148676.0,0.0,0.0
479,3a0efb82-d971-4890-a052-de4f4a8b9b8a,8913186b-e89d-4ed5-a71b-23f2133f7a02,Fully Paid,298188.0,Long Term,700.0,615733.0,10+ years,Home Mortgage,Debt Consolidation,16317.2,17.3,300.0,8.0,0.0,444296.0,800096.0,0.0,0.0
481,b29faeb4-1eb4-4cbc-ac0f-b20c439c51cb,9408a24a-53d2-4bc0-9048-5ba39eea8124,Fully Paid,311168.0,Short Term,724.0,1174162.0,4 years,Home Mortgage,Debt Consolidation,15164.66,16.9,33.0,16.0,0.0,137123.0,510510.0,0.0,0.0
482,7b866184-bdde-47dc-9569-f91e8f6eaa93,02cb69ad-283f-431b-a636-779e3bf6bb27,Fully Paid,195404.0,Short Term,751.0,1106313.0,8 years,Rent,Debt Consolidation,13921.11,13.8,300.0,7.0,0.0,176396.0,660968.0,0.0,0.0
483,c4e11126-d20e-4f57-8f2a-3acc75eb4001,e1bb486d-1931-4740-9b69-53461a9fd8b3,Fully Paid,444752.0,Long Term,724.0,1174162.0,3 years,Own Home,Debt Consolidation,15748.34,19.1,5.0,11.0,0.0,302271.0,835318.0,0.0,0.0
484,193450f0-3707-4d4a-af5d-8daa1f6757fe,08a3cd8e-d841-4596-96ca-79835fd4b2ff,Fully Paid,87626.0,Short Term,746.0,662150.0,< 1 year,Rent,Debt Consolidation,9192.77,10.5,300.0,6.0,0.0,123215.0,699358.0,0.0,0.0
485,74be8e18-304f-4c45-8ce4-ee634a722ade,7c4368fb-87b0-4143-ae99-28b2bd7b7f82,Fully Paid,103576.0,Short Term,724.0,1174162.0,6 years,Home Mortgage,Business Loan,16895.94,8.5,300.0,16.0,0.0,94373.0,620862.0,0.0,0.0
486,52738c99-c08d-41b1-ad6a-dbb7bc081c72,76908d3c-8408-47ae-8999-39be94a56d15,Fully Paid,44484.0,Short Term,727.0,672258.0,10+ years,Home Mortgage,Other,8515.04,16.2,300.0,5.0,0.0,177194.0,375760.0,0.0,0.0
487,1f28f457-ffb5-4234-927e-6abebd0540a5,96051fdc-22e6-4c47-a459-2d8d87146eca,Fully Paid,278190.0,Long Term,724.0,1174162.0,6 years,Rent,Debt Consolidation,18090.47,21.2,300.0,9.0,0.0,195852.0,285978.0,0.0,0.0
488,bd085ae7-81ff-4e28-a7f5-d85f2ce5001a,c946bc72-8bbb-4aba-8ecd-29b4109e4856,Fully Paid,223014.0,Short Term,735.0,693367.0,< 1 year,Rent,Debt Consolidation,13925.29,11.2,300.0,10.0,0.0,233909.0,543884.0,0.0,0.0
489,41da5849-816b-4d67-afa4-bc96ae88758e,e9e75237-e394-4569-804f-a209ca1a4594,Charged Off,160644.0,Short Term,747.0,732260.0,4 years,Home Mortgage,Debt Consolidation,5070.91,18.0,300.0,11.0,2.0,118826.0,250140.0,0.0,0.0
490,c3bc1c3b-2ab6-4c1e-b439-2c9783e52901,5093fe07-6645-445f-856e-39944dbf431b,Fully Paid,337722.0,Long Term,706.0,1808344.0,10+ years,Home Mortgage,Debt Consolidation,14647.67,26.7,2.0,5.0,0.0,139327.0,292776.0,0.0,0.0
492,d471ea6d-f452-48dd-8f4d-a08df56a3199,77bc10b4-9ee1-4624-84e9-c8f86788f0e8,Fully Paid,359810.0,Long Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,26442.49,22.6,12.0,10.0,0.0,300466.0,393558.0,0.0,0.0
493,65703eec-649a-40ef-956f-45dff19f1b16,f5b51627-6db1-4e37-976c-5110f529fd95,Fully Paid,446996.0,Short Term,724.0,1174162.0,< 1 year,Rent,Debt Consolidation,11290.94,25.2,51.0,10.0,0.0,400463.0,673002.0,0.0,0.0
494,9bf86e37-4b7c-4646-94e6-19d32fe20667,28b4cb08-9ae9-46c4-a979-997b509386b6,Fully Paid,445456.0,Long Term,699.0,1057958.0,10+ years,Home Mortgage,Debt Consolidation,14458.81,20.3,1.0,5.0,0.0,205181.0,340868.0,0.0,0.0
495,b4b97c72-475b-41ff-855c-c34903e44165,5b43ff7b-94f2-44fe-bb24-00ddb263c01c,Fully Paid,43582.0,Short Term,710.0,451668.0,2 years,Rent,Debt Consolidation,2107.86,4.3,3.0,4.0,0.0,68191.0,304810.0,0.0,0.0
496,a5669aa1-acb8-4101-83a8-d3ad0e4d1259,9082f1db-d3ec-4088-998d-0c828265868f,Fully Paid,350548.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,30943.21,17.1,7.0,12.0,0.0,334020.0,395868.0,0.0,0.0
497,ca773518-9729-4c91-ba58-2dc7b5c8273b,3fab6bd6-65e3-4e3a-ad94-9e07aea0ac16,Fully Paid,196922.0,Short Term,724.0,1174162.0,9 years,Home Mortgage,Debt Consolidation,14749.51,10.5,300.0,11.0,0.0,174097.0,566258.0,0.0,0.0
498,f20384b8-e589-4681-9d43-8348745b2471,a3ea1ce5-850f-4c40-a52f-b0aa1cd43409,Fully Paid,78078.0,Short Term,709.0,809248.0,6 years,Rent,Debt Consolidation,0.0,8.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0
500,377e732b-3eb4-4996-81d9-32fc9ce22f4c,a5a5d8f1-2ecf-4f39-8f8c-1a8415c306fb,Fully Paid,167816.0,Short Term,724.0,557403.0,7 years,Own Home,Debt Consolidation,15700.27,21.1,42.0,11.0,0.0,269496.0,449658.0,0.0,0.0
502,a1a1b0aa-68ce-4038-860d-eab5faa9cae8,b51b148a-a171-4a22-8e40-588d4a1ed290,Fully Paid,330198.0,Short Term,749.0,1711026.0,8 years,Home Mortgage,Debt Consolidation,29515.17,18.2,20.0,19.0,0.0,390374.0,1262624.0,0.0,0.0
503,68dbb706-6e4a-4eac-949f-68a75c6d042e,4dba4cf4-bd0d-4558-b3bc-b54a9ae3ecaf,Fully Paid,207394.0,Short Term,702.0,562647.0,4 years,Own Home,Debt Consolidation,12706.44,17.0,76.0,12.0,1.0,256272.0,503800.0,1.0,0.0
505,aff722b3-0806-48e9-a0a3-80c4a7af5293,1ec6db14-2a30-4c48-bc41-afdf0a1e9aab,Fully Paid,672936.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,13618.63,9.2,300.0,8.0,0.0,568081.0,778426.0,0.0,0.0
508,6ec316de-4993-40cc-9d65-b87f0965a60e,4ad47d57-1b3a-4072-828c-fde3d5085b03,Fully Paid,270446.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,8239.54,15.7,300.0,10.0,2.0,75392.0,256718.0,1.0,1.0
510,6b4ed839-fc39-445c-bc2f-3719d92c40cf,d1f23ce8-7d20-43a7-a571-7df53d44f786,Charged Off,155166.0,Short Term,707.0,650845.0,6 years,Rent,Debt Consolidation,11986.53,10.5,300.0,10.0,0.0,117667.0,163944.0,0.0,0.0
512,4c9777e4-d4c5-4df5-8d86-fe00af8cbb93,f1581a97-ab8c-432e-b349-e97aa6352298,Fully Paid,237116.0,Short Term,724.0,1174162.0,6 years,Rent,Debt Consolidation,3926.73,9.5,300.0,7.0,0.0,98382.0,191774.0,0.0,0.0
513,7f6397d6-84a9-4e3b-9cdd-fe3819841780,a1609201-206c-43d0-b7ae-9333074202c3,Fully Paid,284020.0,Short Term,716.0,1035804.0,< 1 year,Rent,Debt Consolidation,11911.67,9.8,300.0,8.0,0.0,194731.0,318472.0,0.0,0.0
514,de9e36d7-5f00-4874-a35f-dfb92d510386,4c5bee49-8093-4704-9fc4-a6e35f27d3a3,Fully Paid,335808.0,Short Term,709.0,966720.0,7 years,Rent,Business Loan,7774.04,13.5,300.0,6.0,4.0,35131.0,170214.0,2.0,2.0
515,12968fcb-fdb1-467a-a05c-9bc162e59239,7e3839a4-e792-4247-9ac5-a8ac839713f4,Fully Paid,453970.0,Short Term,697.0,950475.0,6 years,Rent,Debt Consolidation,11326.47,22.0,300.0,12.0,1.0,308142.0,559262.0,1.0,0.0
516,007f13f9-aa59-46ba-9501-6f5a71fe3bf2,8fcccd30-378f-4d70-9d71-fd6a8754a185,Charged Off,326810.0,Short Term,744.0,1411187.0,10+ years,Home Mortgage,Debt Consolidation,13994.26,16.7,300.0,20.0,0.0,370063.0,1170774.0,0.0,0.0
518,d39ba33c-133f-4b84-b4b5-f1083626b49c,b8927659-ba46-430f-97d4-97d827009f1d,Charged Off,134618.0,Short Term,724.0,1174162.0,0 years,Rent,Debt Consolidation,4069.8,16.2,15.0,9.0,0.0,61275.0,110352.0,0.0,0.0
519,5ca39e90-c0ea-4da9-a4e8-420ae66c7e43,ab85e822-1fc2-47b5-b6b0-3af63bf499b5,Fully Paid,347006.0,Short Term,723.0,870048.0,10+ years,Own Home,Debt Consolidation,16240.82,16.4,71.0,10.0,0.0,234384.0,398530.0,0.0,0.0
520,7544cadd-ad90-4572-9b47-0cfe84d76aad,18472f34-c6e9-45c8-9c47-2d19b1d6a67a,Fully Paid,225720.0,Long Term,721.0,868832.0,1 year,Home Mortgage,Home Improvements,7182.38,13.9,300.0,9.0,0.0,134938.0,298738.0,0.0,0.0
521,c50291e4-469a-4c09-94f3-4b395c46c242,5fd4815a-80c5-4e80-8a33-88da402c96b7,Fully Paid,317306.0,Short Term,700.0,773300.0,6 years,Rent,Debt Consolidation,14757.11,13.5,73.0,11.0,0.0,235942.0,409574.0,0.0,0.0
522,0e642d50-8a63-48aa-a677-0160953d6578,29a517dc-9865-4014-bb30-af9f9085c993,Fully Paid,391974.0,Long Term,724.0,1174162.0,8 years,Home Mortgage,Home Improvements,9312.85,13.0,13.0,6.0,0.0,180082.0,303930.0,0.0,0.0
523,fd1e0d50-b396-4a45-b9e8-dfed230ffc3e,aeb96f72-ff68-4b09-aeaa-6e242484d2b3,Fully Paid,119856.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,8690.22,24.1,49.0,11.0,1.0,115026.0,425546.0,1.0,0.0
524,36e1e18a-99cd-41cd-b65f-b3cd5a0a6b7c,b63be4e1-baf6-4fa3-a18c-46bfee66bcc8,Fully Paid,221034.0,Short Term,724.0,1174162.0,4 years,Home Mortgage,Debt Consolidation,26470.61,18.6,33.0,6.0,0.0,109725.0,236588.0,0.0,0.0
525,c4aeb7cb-ce8c-4c16-93fc-fa53ce6d3f73,14c295f4-f3f7-468d-bb92-e4242d1dab80,Charged Off,526570.0,Long Term,718.0,1534839.0,4 years,Home Mortgage,Debt Consolidation,30313.17,19.0,34.0,12.0,0.0,338409.0,427768.0,0.0,0.0
526,f5a44bdf-57b6-4114-ab89-a1031addbd3d,65f409c6-243c-4278-9d66-87c1cdce87ae,Fully Paid,528374.0,Long Term,723.0,1406988.0,6 years,Home Mortgage,Debt Consolidation,17001.2,15.4,17.0,11.0,0.0,353951.0,394086.0,0.0,0.0
527,5a4e4837-43e8-4baf-a659-245b297becc7,06a9fe99-b22a-4058-8416-eccd81639a78,Fully Paid,319594.0,Short Term,688.0,1629212.0,3 years,Home Mortgage,Debt Consolidation,14934.57,25.0,31.0,13.0,0.0,199367.0,423544.0,0.0,0.0
528,275e09a4-d986-4e6d-92f0-c831d0cf1e98,cde4fdb9-2f0d-434b-bc39-4f23b35244b8,Fully Paid,174108.0,Short Term,740.0,469927.0,5 years,Rent,Debt Consolidation,8928.48,21.1,300.0,10.0,0.0,144856.0,256850.0,0.0,0.0
529,4ce3c6a3-e156-4b05-8ce8-fef96f7224cb,07d855e4-efd0-475a-b9b6-5a934e9bb108,Fully Paid,220154.0,Short Term,710.0,593218.0,4 years,Home Mortgage,Debt Consolidation,7909.51,20.5,35.0,8.0,0.0,99788.0,154044.0,0.0,0.0
530,a6819245-f0ad-4d84-869c-a9ce4ebdfdb6,265c8575-5040-4217-83ae-99135dd34f81,Fully Paid,140316.0,Short Term,740.0,671137.0,0 years,Rent,Debt Consolidation,6991.05,18.2,64.0,10.0,1.0,61750.0,204864.0,1.0,0.0
531,6bf1432e-9928-4a02-93c4-5fc46e31fff7,4b0129e2-53ba-42ac-aa86-e520c0e46d1e,Fully Paid,222288.0,Short Term,741.0,886464.0,5 years,Rent,Debt Consolidation,23934.68,17.5,300.0,14.0,0.0,142728.0,175626.0,0.0,0.0
533,d8bb102e-3c4c-449f-8b5c-d7a882ff19d5,8e7b03ae-41e7-439e-b3f1-268f89561da8,Fully Paid,54076.0,Short Term,745.0,754509.0,3 years,Home Mortgage,Debt Consolidation,5778.28,13.4,300.0,5.0,0.0,53105.0,90156.0,0.0,0.0
534,1f9517ab-44b9-4fab-b7b1-85c8253a838f,c7e833de-eb07-4b8c-86bb-c9d61ec15130,Fully Paid,174636.0,Short Term,724.0,1174162.0,2 years,Rent,Debt Consolidation,13643.9,8.0,36.0,12.0,0.0,147630.0,211816.0,0.0,0.0
535,83d857d6-9136-44dc-a1ae-14cf56111f63,dee3e033-e6f8-4766-96d0-22e1fbbdb748,Fully Paid,141394.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,14909.49,14.4,34.0,18.0,0.0,149663.0,354376.0,0.0,0.0
536,8bbd42c3-f087-40d0-8ac8-ccacbfbe45be,fa30d727-fb7b-49f3-81c4-83f015d591de,Fully Paid,401896.0,Short Term,738.0,1581218.0,3 years,Rent,Debt Consolidation,25562.98,12.9,4.0,17.0,0.0,540018.0,736494.0,0.0,0.0
537,9c909f05-6b32-415b-a5fe-5622dbd500f9,6a05cf5e-22e0-4f82-8043-868c36440e42,Fully Paid,493196.0,Long Term,727.0,1684407.0,8 years,Home Mortgage,Debt Consolidation,17686.34,14.2,11.0,11.0,0.0,54017.0,374528.0,0.0,0.0
539,e264f536-fd36-4a1f-99a8-fbe08c6d3fb0,ed9837ae-d3cb-481d-811a-3964244c2250,Fully Paid,218812.0,Short Term,713.0,1001566.0,6 years,Rent,Debt Consolidation,7854.03,14.2,47.0,17.0,0.0,76874.0,316778.0,0.0,0.0
540,208b0950-c64d-4cd2-9487-2329e62727e6,86ea6dde-87de-443a-98a8-1ddb8c454811,Fully Paid,606122.0,Long Term,693.0,1395911.0,10+ years,Home Mortgage,Debt Consolidation,24079.46,22.5,300.0,8.0,1.0,168378.0,332156.0,1.0,0.0
541,46b59933-696b-42a2-a821-248ddf43499c,a19a6d69-daa8-4cd0-a8a3-5fe41a6845c5,Fully Paid,267344.0,Long Term,703.0,1010173.0,10+ years,Home Mortgage,Debt Consolidation,17593.81,14.8,34.0,9.0,0.0,138852.0,490138.0,0.0,0.0
542,57f301f4-97d5-4d47-bf1e-5f0203dafe07,c2308a2b-e2d7-449c-a952-b1a9c279658b,Fully Paid,26532.0,Short Term,740.0,362159.0,4 years,Rent,Debt Consolidation,2550.18,5.8,300.0,9.0,0.0,68058.0,588060.0,0.0,0.0
544,a1608cd5-d6b7-43b2-ae72-80fc9c67fd20,399c04f2-700f-49d3-aa1f-8b8d65488096,Fully Paid,371250.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,24758.71,15.4,300.0,9.0,0.0,301967.0,468050.0,0.0,0.0
545,9e451bae-9885-42a2-afe1-2b15348693a2,cb10c67e-4d46-4df9-9bf9-c182f58cc449,Charged Off,141328.0,Short Term,738.0,1172452.0,10+ years,Home Mortgage,Debt Consolidation,16707.27,19.4,300.0,10.0,0.0,572242.0,714010.0,0.0,0.0
546,28e96f7c-c02c-49d4-bf64-3127b605b069,b16f5cae-6d0f-4fc7-8103-2a84efe4a492,Fully Paid,172612.0,Short Term,724.0,1174162.0,9 years,Own Home,Debt Consolidation,20675.8,11.9,300.0,16.0,0.0,405897.0,1223904.0,0.0,0.0
547,2a4f1d12-e4a3-4184-bc45-cb337a6560f8,70187894-7f5b-4101-90d4-62c4b925c1f0,Fully Paid,67584.0,Short Term,716.0,856140.0,10+ years,Home Mortgage,Debt Consolidation,9417.54,12.3,48.0,9.0,0.0,198265.0,565422.0,0.0,0.0
548,04429745-a2af-4bd6-a90f-a2860fcffa55,a60be7e8-92b4-4017-af56-f75e6ed5bd55,Fully Paid,223080.0,Short Term,725.0,814549.0,7 years,Own Home,Medical Bills,14186.73,29.7,17.0,12.0,0.0,73910.0,290070.0,0.0,0.0
549,614e3c92-ac86-4860-9d49-a3c175c4a90d,f9ad9d4f-ca16-4334-a241-bda7d639f4b6,Fully Paid,257092.0,Short Term,713.0,675773.0,10+ years,Own Home,Debt Consolidation,19034.2,23.9,32.0,10.0,0.0,219222.0,442992.0,0.0,0.0
550,35581950-97bc-4d50-bb56-1223fd5248be,a6056b1c-1ebf-4a3b-9f47-db63dbb8042b,Fully Paid,55396.0,Short Term,700.0,465291.0,9 years,Home Mortgage,Debt Consolidation,7212.02,14.7,37.0,14.0,1.0,189810.0,491700.0,0.0,0.0
551,4c41c0e6-65d7-4d5d-a00c-f038729d1a7f,02d37831-2765-498f-91a5-e590e303680d,Fully Paid,495858.0,Long Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,14616.89,10.1,38.0,11.0,0.0,138339.0,449966.0,0.0,0.0
552,225afa14-0b25-41f1-93ef-18fc3129e8ac,31847deb-d9dc-43e0-b476-ab6bcb3baaa9,Fully Paid,169246.0,Short Term,732.0,468502.0,2 years,Rent,Debt Consolidation,3076.48,11.8,300.0,10.0,0.0,75278.0,382294.0,0.0,0.0
553,4c2be772-8568-47e8-9542-8deb78c3f25c,1fc91e0a-c35a-4042-b5fb-b7e89f60146d,Fully Paid,156090.0,Short Term,706.0,1872260.0,10+ years,Rent,Debt Consolidation,25275.51,18.5,12.0,8.0,0.0,541386.0,698060.0,0.0,0.0
555,8ab0cbad-895d-489f-b0c7-674dbdcc9b61,b5cf0e66-ee4b-4010-ac6d-f4b85bf4403f,Fully Paid,155276.0,Short Term,737.0,1245260.0,2 years,Own Home,Debt Consolidation,20650.53,10.3,300.0,10.0,0.0,214719.0,361372.0,0.0,0.0
557,d5d5d2c8-2eb9-4cc1-8206-01da92dd5450,1285c5ba-0e15-44b1-85fd-70b81c1372d8,Fully Paid,117876.0,Short Term,744.0,504184.0,3 years,Home Mortgage,Debt Consolidation,5672.07,21.1,300.0,7.0,1.0,67868.0,125730.0,1.0,0.0
558,5c7af7fb-ac05-4453-a3ce-e83d021921ec,072fd37f-0123-45a9-a733-415684b8fc5a,Fully Paid,181082.0,Short Term,732.0,558543.0,7 years,Home Mortgage,Debt Consolidation,13405.07,20.7,45.0,6.0,0.0,214605.0,280148.0,0.0,0.0
560,1e36ee20-f2d5-469c-bc6e-ebec121a1b76,800d8eae-6fdc-4cb2-8c94-4332520e8c7b,Charged Off,109472.0,Short Term,706.0,1058794.0,2 years,Rent,Debt Consolidation,18440.45,15.8,300.0,8.0,0.0,230812.0,297616.0,0.0,0.0
561,75b45b41-0791-4421-90e7-d60939523e2a,0a2b974b-f9b9-418b-895e-39bed07390ab,Charged Off,215666.0,Short Term,742.0,1024423.0,10+ years,Home Mortgage,Home Improvements,21683.56,15.1,300.0,11.0,1.0,188898.0,319308.0,1.0,0.0
564,89fdbd20-a193-42b5-b2ad-60f5af10854c,4826e2f7-dd3f-4832-881e-e22281baccf7,Fully Paid,329868.0,Short Term,741.0,816677.0,5 years,Own Home,Debt Consolidation,20144.75,9.6,300.0,16.0,0.0,109953.0,537152.0,0.0,0.0
566,2990053a-4e35-4722-9db4-df3a392c1a0d,74d1df26-c1ce-48be-be48-16ba52882f6a,Fully Paid,430320.0,Long Term,718.0,1576088.0,3 years,Home Mortgage,Debt Consolidation,16023.65,20.9,300.0,7.0,1.0,57171.0,90178.0,0.0,0.0
567,a89f6244-c117-4690-9110-28fd4bf97d25,64de8e0e-b4f7-4864-8444-329106facd32,Fully Paid,439450.0,Short Term,724.0,1174162.0,6 years,Home Mortgage,Other,18872.89,16.1,300.0,14.0,0.0,350056.0,729014.0,0.0,0.0
568,6282a8f1-411c-4ca7-9782-b0b29a548090,5b3ceb5a-0210-4f41-bf7a-0a720cb29d1a,Fully Paid,193732.0,Long Term,694.0,778164.0,2 years,Rent,Debt Consolidation,11607.67,15.2,300.0,16.0,0.0,214073.0,398508.0,0.0,0.0
569,7f6397d6-84a9-4e3b-9cdd-fe3819841780,a1609201-206c-43d0-b7ae-9333074202c3,Fully Paid,284020.0,Short Term,716.0,1035804.0,< 1 year,Rent,Debt Consolidation,11911.67,9.8,300.0,8.0,0.0,194731.0,318472.0,0.0,0.0
571,199660dd-21c4-4fcf-88ac-6504afcbb1d8,44dbb69d-e984-4c4b-9253-6e72716045f8,Fully Paid,387970.0,Long Term,743.0,1396082.0,2 years,Home Mortgage,Debt Consolidation,9376.88,11.8,300.0,7.0,0.0,0.0,0.0,0.0,0.0
572,ea16d075-a7cf-46c8-b812-9a4434bf8184,bb762510-a892-40d8-821c-71a421188ea1,Fully Paid,337942.0,Short Term,738.0,1282291.0,10+ years,Rent,Debt Consolidation,23615.67,17.5,300.0,5.0,1.0,47196.0,121440.0,1.0,0.0
573,7d2c9004-734a-4b03-985f-1506f19ba2e7,1e8705ea-cf91-464b-bba9-035a4c9a6da7,Fully Paid,257400.0,Short Term,721.0,796575.0,7 years,Home Mortgage,Debt Consolidation,13740.99,15.7,300.0,11.0,0.0,191159.0,274626.0,0.0,0.0
574,33f0994b-beb8-46ab-9f60-ce8fae71adb3,f8e896ee-ec91-4a1e-b2fd-4ce64cb731bc,Charged Off,327470.0,Long Term,724.0,1174162.0,4 years,Home Mortgage,Debt Consolidation,8098.94,11.4,76.0,8.0,0.0,304171.0,530420.0,0.0,0.0
575,e4593937-7759-4a36-b0af-446692c0c4bd,2463c97f-e632-4b00-96c9-db3e2ae3ed0b,Fully Paid,331056.0,Long Term,700.0,1620168.0,8 years,Home Mortgage,Debt Consolidation,22007.13,14.6,23.0,11.0,0.0,214472.0,448250.0,0.0,0.0
577,6c22ce71-492b-4ad6-a28b-9844ae01bcb3,87a43ee8-e6a6-41b4-b46b-7f63da153850,Fully Paid,145068.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,32668.79,13.0,2.0,18.0,1.0,112613.0,724416.0,0.0,0.0
578,36b9e632-d0fc-49c7-a1ad-035b4fd1b6b8,94181557-877d-47b1-ba92-c0dcf81e6eab,Charged Off,673728.0,Long Term,724.0,1174162.0,3 years,Home Mortgage,Debt Consolidation,23904.66,16.8,7.0,11.0,0.0,473613.0,873246.0,0.0,0.0
579,5c4c3bad-1645-4cc1-b31a-738ee80fae80,fadc9644-ab00-4975-a403-3a6c936c9e7a,Fully Paid,154088.0,Short Term,722.0,1140684.0,< 1 year,Rent,Debt Consolidation,9505.7,16.2,12.0,8.0,0.0,117534.0,482570.0,0.0,0.0
580,f63476d0-08a5-4bab-b55e-dc44428a77f2,61b84cc3-a049-46b3-b47f-a971da8b893f,Fully Paid,111342.0,Short Term,721.0,384636.0,1 year,Rent,Debt Consolidation,7788.86,9.6,300.0,4.0,0.0,154109.0,178090.0,0.0,0.0
581,805c8fed-5d5f-477c-8f5e-a17b19e9f24f,316ee3c1-649c-4f9e-b148-ef438db94eb4,Fully Paid,59312.0,Short Term,724.0,724166.0,10+ years,Rent,Debt Consolidation,11767.84,20.6,68.0,7.0,0.0,255512.0,375452.0,0.0,0.0
582,1531b622-5895-4752-9190-c9f631988d18,faea7a90-2819-40ab-b0d7-f670c96e8041,Charged Off,299376.0,Long Term,724.0,1174162.0,3 years,Rent,Debt Consolidation,13493.04,18.5,300.0,15.0,0.0,334495.0,691614.0,0.0,0.0
583,882988aa-16ea-4f63-8de4-6fb58dda3028,420edcca-d275-4df2-9540-f3e18828024c,Charged Off,190234.0,Short Term,724.0,1174162.0,2 years,Rent,Debt Consolidation,11832.06,10.5,300.0,4.0,0.0,186333.0,246290.0,0.0,0.0
584,0b530e7d-96ec-4157-941e-5a42848d0bc9,1163b50b-7eeb-46aa-8b81-16fb50105f5e,Fully Paid,43010.0,Short Term,724.0,1174162.0,6 years,Home Mortgage,Debt Consolidation,15929.22,10.3,56.0,9.0,1.0,399798.0,783288.0,1.0,0.0
585,b3313781-72de-4243-bd97-876414c3a4f2,27eeab9e-4d9f-4e5d-937b-55ce70167be5,Charged Off,257884.0,Short Term,747.0,742292.0,5 years,Home Mortgage,Debt Consolidation,15235.53,14.8,17.0,13.0,0.0,103930.0,813120.0,0.0,0.0
586,aa086d0a-16e9-49e5-9c45-ada604c6abd4,af03166f-3cda-4075-a733-69ccff4942ab,Fully Paid,261206.0,Short Term,741.0,864728.0,3 years,Rent,Debt Consolidation,15709.39,9.8,300.0,9.0,0.0,245746.0,520212.0,0.0,0.0
588,cf633450-07b2-43eb-a2db-e65152b4f23c,52bc88f1-1f26-447b-bbad-154dec4897fa,Charged Off,391336.0,Long Term,724.0,1174162.0,8 years,Home Mortgage,Debt Consolidation,15379.17,22.9,73.0,11.0,0.0,268261.0,510048.0,0.0,0.0
589,9cf40172-7b64-4aec-8ddc-12cf2be08e1c,6c78749d-e8f0-4dfc-948b-499477e4e0b3,Fully Paid,429154.0,Short Term,697.0,1069681.0,9 years,Rent,Debt Consolidation,22374.21,16.0,39.0,16.0,0.0,150936.0,219560.0,0.0,0.0
590,484b276b-ae59-416a-9803-63ac66fb4d08,2ed6a1af-ee3b-4f30-9fb9-8536ace0c308,Charged Off,350130.0,Short Term,711.0,1322951.0,6 years,Rent,Debt Consolidation,25246.25,10.2,300.0,16.0,0.0,376200.0,545204.0,0.0,0.0
591,bd4101c4-a3f6-45ec-8409-0c456cfad231,e83e38d0-00f6-4ac0-8291-ac4e3d9843d3,Fully Paid,368346.0,Short Term,724.0,1174162.0,7 years,Home Mortgage,Debt Consolidation,14573.76,31.0,37.0,8.0,0.0,330752.0,662596.0,0.0,0.0
592,9eea4efe-1098-45ec-a1f1-03b7fc42dabd,0109cf70-9da0-4bcf-998c-23f1d74055ff,Fully Paid,159830.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,6542.08,19.7,300.0,6.0,0.0,323000.0,468666.0,0.0,0.0
593,347bc8cb-fc1c-4b91-af26-20fd4eb5c859,8ef38a3f-ee1a-4bd4-97a5-bc6d749b267c,Fully Paid,584408.0,Long Term,737.0,1009413.0,10+ years,Rent,Debt Consolidation,19178.98,31.9,300.0,6.0,0.0,152171.0,423566.0,0.0,0.0
594,99debc54-8d48-489d-af6d-79ec3e87e353,3aec72be-645e-4a5c-8101-0f9b56428aaa,Fully Paid,551562.0,Short Term,725.0,1385043.0,4 years,Rent,Debt Consolidation,24122.97,14.6,43.0,11.0,0.0,262086.0,363880.0,0.0,0.0
595,1ced6e83-6630-4ece-b770-e1b741db86b1,4f161227-896b-4205-83bb-aa1e7958f0d2,Fully Paid,513722.0,Long Term,718.0,1011940.0,10+ years,Rent,Debt Consolidation,9529.07,28.3,59.0,8.0,0.0,488813.0,702218.0,0.0,0.0
596,8d5b9501-484c-45cf-84b1-81c7e901e741,327e4f7b-fcd8-41b8-a5bc-930f4f099436,Fully Paid,335808.0,Short Term,723.0,788842.0,10+ years,Own Home,Debt Consolidation,15250.92,22.9,78.0,17.0,0.0,304912.0,959354.0,0.0,0.0
597,a355dada-c2de-46c6-af15-9bb6db433df4,476f6ab3-ee3f-42dd-aa01-56bdd63703c0,Fully Paid,459052.0,Long Term,724.0,1174162.0,10+ years,Rent,Other,10300.85,18.5,300.0,3.0,0.0,110029.0,311476.0,0.0,0.0
