,Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
5578,dd7aad79-6041-4e32-bd7f-e8b090a6a31a,37348292-2c25-4467-a08f-9d9e34d7ee80,Fully Paid,302742.0,Short Term,724.0,1174162.0,9 years,Own Home,Debt Consolidation,14869.02,16.0,300.0,7.0,0.0,234669.0,315590.0,0.0,0.0
5579,1c5adaef-e6d7-4f32-b3b9-287d16a7bfd0,0710d9a1-d893-4cf1-91cc-04e2c0fe1df0,Fully Paid,334026.0,Short Term,703.0,1634703.0,9 years,Rent,Debt Consolidation,27926.2,15.5,300.0,8.0,1.0,307895.0,360844.0,1.0,0.0
5581,695f2e9e-6be7-4abc-aa2a-8bad14ef835d,c14c1c50-f16e-4ba0-87ba-429bb0637bee,Charged Off,607200.0,Long Term,696.0,1498264.0,4 years,Home Mortgage,Debt Consolidation,19440.04,20.7,300.0,7.0,0.0,352963.0,453112.0,0.0,0.0
5582,21a9249f-0e84-4a55-9d60-baa2b7fda115,1d3371d7-0047-4b9c-88b5-b5ec2fe3c124,Fully Paid,602140.0,Short Term,724.0,1174162.0,7 years,Rent,Debt Consolidation,35572.37,13.0,300.0,21.0,0.0,422560.0,733568.0,0.0,0.0
5586,04fff06e-7420-4978-84ce-5e359639afc2,2866193a-fb98-4b85-8573-66c6709d1206,Fully Paid,449812.0,Long Term,724.0,1174162.0,8 years,Home Mortgage,Buy House,0.0,18.6,8.0,7.0,0.0,0.0,0.0,0.0,0.0
5588,17077327-8a0f-4975-9249-3975e77cc3d7,dacbf6ed-69a9-4331-9d1a-b782363109a8,Fully Paid,80432.0,Short Term,724.0,1174162.0,6 years,Home Mortgage,Home Improvements,29304.27,13.8,27.0,20.0,0.0,551190.0,880286.0,0.0,0.0
5590,d2376f7b-5b14-4fc9-b154-046efa7257f3,48448c3e-3db0-4359-b42d-ed0a81eca068,Charged Off,245256.0,Short Term,724.0,1174162.0,5 years,Home Mortgage,Debt Consolidation,26585.94,10.1,78.0,9.0,0.0,142804.0,243518.0,0.0,0.0
5591,b68c9dce-5ec8-4c48-a496-de57d2b1e1e0,476539d8-9aa2-408a-a9ff-ca50a985b147,Fully Paid,55770.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Medical Bills,17580.32,33.2,300.0,13.0,0.0,305330.0,475178.0,0.0,0.0
5593,2e7e739c-cfa8-4022-b973-a149cf0a60e6,5c0adeb1-fe08-41e5-bffa-f9c447b1032d,Fully Paid,638352.0,Short Term,738.0,1250371.0,10+ years,Rent,Debt Consolidation,21256.25,22.2,300.0,9.0,0.0,734464.0,1127874.0,0.0,0.0
5594,d75eb6d2-ac00-4ebf-9936-228072547fce,04db8a2f-3fd5-4445-982b-5e23d8dbdca3,Charged Off,438196.0,Long Term,725.0,1061929.0,7 years,Home Mortgage,Debt Consolidation,25486.22,12.7,300.0,11.0,0.0,301758.0,569998.0,0.0,0.0
5596,3b1b3c9b-c0f8-4e76-be2f-e7dfe8d3f622,2e4421aa-e3c4-4e41-a8b6-832d356c2843,Fully Paid,179124.0,Short Term,740.0,696103.0,7 years,Home Mortgage,Debt Consolidation,15198.29,9.2,300.0,9.0,0.0,157928.0,474936.0,0.0,0.0
5600,16976959-23d0-4943-a870-248219c63b21,87e224e1-fa85-4587-881c-4e4ea3b164ce,Fully Paid,175010.0,Short Term,711.0,2295960.0,10+ years,Rent,Debt Consolidation,26786.2,19.5,21.0,17.0,0.0,107179.0,399058.0,0.0,0.0
5601,96413c4a-e357-4197-adb6-b9ae6a42d932,c7884a4b-3425-4100-987c-dabd29b20a6b,Fully Paid,247456.0,Short Term,685.0,2039897.0,< 1 year,Home Mortgage,Debt Consolidation,14109.21,20.0,300.0,10.0,0.0,176149.0,305800.0,0.0,0.0
5602,c2223add-188e-48a0-a5f9-60ac4bd58024,a0005c22-813a-4529-a219-ef62882d0860,Fully Paid,441034.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,8250.18,31.7,300.0,6.0,1.0,106856.0,404338.0,1.0,0.0
5603,6f274cc2-5fc7-42fb-a977-be210c95d01e,3914ab0a-603f-4760-96ef-57e4cb868ef2,Fully Paid,232870.0,Short Term,735.0,794960.0,10+ years,Rent,Debt Consolidation,21132.94,22.9,60.0,12.0,1.0,174078.0,534644.0,1.0,0.0
5605,911f6e4a-8bc7-4866-b3b8-b926c18d4572,59f43981-e03d-4c6d-904f-6db0a0ed21ad,Fully Paid,111782.0,Short Term,692.0,868775.0,10+ years,Rent,wedding,6023.38,12.5,80.0,9.0,0.0,73036.0,210364.0,0.0,0.0
5607,e4194e11-7efa-408f-aa4d-1d6de6498018,369793c8-f1f2-4152-9031-eb193df8eaba,Fully Paid,260920.0,Short Term,715.0,1502216.0,5 years,Home Mortgage,Debt Consolidation,22758.58,14.3,300.0,8.0,0.0,555997.0,662332.0,0.0,0.0
5611,ee434382-069d-4b1c-af7e-7194ede73018,d30083ab-5ff3-4437-94df-1b5dd30128c8,Charged Off,780780.0,Short Term,724.0,1174162.0,2 years,Own Home,Other,35064.12,20.8,300.0,11.0,0.0,421705.0,642488.0,0.0,0.0
5612,87c0171e-631c-44fa-bfb7-080306095873,48044498-0dff-4bed-ab58-ebf4078e9516,Fully Paid,216942.0,Short Term,716.0,1311513.0,6 years,Home Mortgage,Home Improvements,20765.48,16.9,300.0,14.0,0.0,141436.0,437866.0,0.0,0.0
5614,9c6756f6-c389-49cb-82db-329d307cc650,cd5c7d38-9a11-41f4-be36-647df3355d8d,Fully Paid,174328.0,Short Term,749.0,715141.0,< 1 year,Rent,Debt Consolidation,14511.25,16.8,300.0,16.0,0.0,339796.0,801350.0,0.0,0.0
5616,392378d0-2f23-4450-b7e0-cba6abd61387,b31839ed-47b3-436b-8399-e3ddf2193042,Fully Paid,269720.0,Short Term,723.0,860320.0,10+ years,Home Mortgage,Home Improvements,14267.1,17.7,16.0,13.0,0.0,557289.0,872014.0,0.0,0.0
5620,4621f229-9176-4121-a87c-aebb12f37096,bab4fb7a-b9fb-4773-aafd-06507953efaf,Fully Paid,422972.0,Short Term,721.0,919201.0,9 years,Rent,Debt Consolidation,13098.6,19.4,300.0,10.0,0.0,247551.0,485826.0,0.0,0.0
5622,dcc8add6-2121-425f-99c8-a6bf83d7d8e7,772265fd-e906-41a5-81a1-dc50488541ee,Fully Paid,384692.0,Long Term,721.0,1423860.0,10+ years,Home Mortgage,Debt Consolidation,33104.84,21.5,8.0,14.0,0.0,204782.0,586938.0,0.0,0.0
5623,15c4eb40-173f-4035-a983-285c5b5aac1d,3e3a9127-7865-4ba4-a34c-3e9404038f4c,Fully Paid,522610.0,Long Term,725.0,1026209.0,10+ years,Home Mortgage,Debt Consolidation,15307.54,29.4,300.0,11.0,0.0,470250.0,821260.0,0.0,0.0
5626,fc3b0135-28ab-4565-8294-f5e97e24dfdc,aa76ef15-0ed0-429e-b3fe-77ca1ec0a57e,Fully Paid,429088.0,Short Term,718.0,2038168.0,10+ years,Rent,Debt Consolidation,18173.69,28.3,300.0,5.0,0.0,296799.0,371118.0,0.0,0.0
5628,ba6d76a2-a9fc-4797-b7c6-ce4f2bb780e8,c5345032-5f6c-4324-8223-3e04e07a7300,Fully Paid,516274.0,Long Term,724.0,1174162.0,4 years,Rent,Debt Consolidation,18578.2,16.5,64.0,7.0,3.0,111682.0,260172.0,1.0,2.0
5629,a65da5e7-d04b-4ff3-ac77-e5fd02c06364,674f5f26-46e2-4d63-bb4c-b176aeac5475,Fully Paid,552486.0,Short Term,748.0,1068788.0,5 years,Home Mortgage,Debt Consolidation,10776.99,15.8,3.0,5.0,0.0,253175.0,672342.0,0.0,0.0
5630,2ba73919-9dac-479a-bb97-e5f3a8df3e42,da158b28-e52f-4f55-9318-c62c9a227e89,Fully Paid,135916.0,Short Term,724.0,1174162.0,2 years,Rent,Debt Consolidation,7237.48,13.0,300.0,8.0,0.0,16720.0,21670.0,0.0,0.0
5631,f8b3a0bc-347a-43f8-a3e2-92fa4bbfad8f,08b44af3-590a-4f20-b079-2e745482e400,Charged Off,79046.0,Long Term,724.0,1174162.0,3 years,Home Mortgage,Debt Consolidation,9634.14,13.4,53.0,6.0,0.0,0.0,0.0,0.0,0.0
5632,81648f10-9e86-4121-8886-1ec2870a82df,3bcf5a48-6f78-4b8e-a112-036a6cc2b4b1,Fully Paid,32274.0,Short Term,716.0,613396.0,10+ years,Rent,Debt Consolidation,15437.12,15.1,10.0,9.0,0.0,186409.0,906950.0,0.0,0.0
5633,af22ac5a-1622-4d1b-aa3c-46644e0c47dd,c3d10a43-2a8f-4844-8032-f9f53262d7b4,Fully Paid,244618.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,7707.54,13.7,300.0,12.0,0.0,481859.0,1532806.0,0.0,0.0
5634,760f0837-6861-4213-9d56-b5d3c178d58b,24eba6a2-a1de-4960-ba9d-b643396a53ba,Fully Paid,325160.0,Short Term,699.0,692664.0,10+ years,Rent,Debt Consolidation,15700.46,9.6,300.0,13.0,0.0,402002.0,698918.0,0.0,0.0
5635,c78e3aae-bf19-4816-9557-dce5b7b0dbe5,3d3935b6-c12c-4a76-833b-512d72e75a03,Fully Paid,220748.0,Short Term,712.0,724451.0,3 years,Rent,Debt Consolidation,7908.56,6.0,300.0,12.0,0.0,199823.0,479028.0,0.0,0.0
5637,ac504923-1749-4eab-9514-49b895cdda3d,191bcf16-42a8-4607-b882-194a2dca230a,Fully Paid,77638.0,Short Term,724.0,1174162.0,2 years,Home Mortgage,Debt Consolidation,11019.43,25.0,13.0,23.0,0.0,215061.0,775786.0,0.0,0.0
5638,396e9a87-39e3-4484-8b60-01c2e366edda,213582a8-31cc-42e1-84b4-9610f0ccdb6d,Fully Paid,445896.0,Short Term,724.0,1174162.0,5 years,Rent,Debt Consolidation,42576.72,13.8,300.0,18.0,0.0,335179.0,519552.0,0.0,0.0
5640,e740a6ca-adfc-4cd7-9768-d8aa83849782,200dd651-c898-4d03-a936-b5a982ef90c6,Fully Paid,200992.0,Short Term,738.0,639483.0,0 years,Own Home,Debt Consolidation,5542.11,19.4,81.0,5.0,0.0,197258.0,268092.0,0.0,0.0
5641,28e5483d-64bd-4f94-8523-57335e356291,3d0003bb-b781-4291-8edd-ad3d7301d231,Charged Off,256982.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,11019.62,13.0,74.0,14.0,1.0,134729.0,380490.0,1.0,0.0
5642,606477c4-0902-41f8-894d-1e139ea9f728,48bff00f-5ec6-47b5-92f3-5c0ab637f7c5,Charged Off,379302.0,Long Term,724.0,1174162.0,1 year,Home Mortgage,Debt Consolidation,16609.04,13.5,300.0,12.0,1.0,203243.0,553696.0,1.0,0.0
5643,d9da98c5-309a-4cd5-a9b9-65794a6aa9e1,69260bd8-68f7-44c2-8205-bd8df7d179a3,Fully Paid,179388.0,Long Term,693.0,1123090.0,7 years,Rent,Debt Consolidation,17155.1,11.5,300.0,10.0,0.0,216125.0,271414.0,0.0,0.0
5644,052466b2-8ecd-42c8-8cfd-1b3f352454b4,9ea9f8be-5f15-4f06-b8ed-59ba123100d8,Fully Paid,34474.0,Short Term,724.0,1174162.0,8 years,Rent,Debt Consolidation,8229.47,20.0,300.0,5.0,0.0,429324.0,499620.0,0.0,0.0
5645,982acf4b-3ca8-43d3-b6f3-90d890316c95,d14d2c50-a829-4373-8a15-c5a1c9e54f4c,Fully Paid,381304.0,Long Term,724.0,1174162.0,3 years,Home Mortgage,Debt Consolidation,8242.2,18.6,80.0,7.0,0.0,596828.0,816838.0,0.0,0.0
5646,b67dd88c-1222-4f7f-bbf5-90b4e90de0b9,c8c00d69-7548-44b8-8554-bdd0ccf257b2,Fully Paid,141504.0,Short Term,713.0,1316168.0,5 years,Home Mortgage,Debt Consolidation,14368.18,12.7,22.0,15.0,0.0,190209.0,398266.0,0.0,0.0
5647,f57018b0-26a2-4826-b08d-da1a471e6561,094ccb33-b03f-414b-89fb-20a5e94d0289,Charged Off,285934.0,Short Term,724.0,1174162.0,4 years,Home Mortgage,Debt Consolidation,5749.21,17.1,37.0,9.0,0.0,75240.0,260084.0,0.0,0.0
5648,65b646df-fd95-4e53-a4be-fb6b7212a3e8,52fe8a3e-90cc-4aeb-b396-337b269fe608,Fully Paid,477708.0,Short Term,724.0,1174162.0,10+ years,Own Home,major_purchase,1265.78,16.5,300.0,8.0,0.0,43510.0,466444.0,0.0,0.0
5650,9441f2c2-075c-4f1e-9618-bc03e8ec0d16,f7ef4b5c-f069-4cd8-8ab1-f0031d76fbe3,Fully Paid,100188.0,Short Term,732.0,1403511.0,10+ years,Home Mortgage,Debt Consolidation,20233.86,23.0,20.0,9.0,0.0,405156.0,614020.0,0.0,0.0
5651,ec6d56b3-9c8d-42ed-95e1-f36a2aee677c,69e43714-9b78-46a2-90da-7deaf6e4e535,Fully Paid,214588.0,Short Term,701.0,674595.0,2 years,Rent,Debt Consolidation,10624.8,14.9,41.0,9.0,0.0,169879.0,390280.0,,0.0
5652,93e8de9f-44b2-42dc-ad85-e85cb8d3c83a,71e6594b-3131-45e0-bdf5-3bad9dd8accd,Charged Off,272470.0,Short Term,700.0,950760.0,2 years,Rent,Debt Consolidation,9982.98,4.8,300.0,8.0,0.0,18582.0,307296.0,0.0,0.0
5653,61786056-e8eb-42c9-8f27-63ec6b1ab66a,338e72fc-6f1d-4831-81e2-80764a64ae7b,Charged Off,362032.0,Long Term,709.0,848844.0,2 years,Home Mortgage,Debt Consolidation,20018.59,10.7,20.0,10.0,0.0,138814.0,218394.0,0.0,0.0
5655,85562172-4e77-4557-bfef-469473d96a3a,e97d37bb-e9fb-42ec-ac2d-25f823fe158a,Fully Paid,324830.0,Short Term,737.0,1589654.0,7 years,Home Mortgage,Debt Consolidation,15896.54,10.1,68.0,13.0,0.0,256861.0,381326.0,0.0,0.0
5656,c7efd2a7-49ae-4a50-9c3f-a16eb21d3381,1d9a47d4-35cd-4840-b44e-8663d62b485e,Fully Paid,91542.0,Short Term,704.0,564699.0,1 year,Rent,Debt Consolidation,4875.21,12.0,58.0,3.0,0.0,14079.0,71808.0,0.0,0.0
5657,c8488cf4-84d6-43d3-b2b7-206f3ccfd825,a39de1d5-0bf1-482e-8290-c853b82f9345,Charged Off,176748.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,5405.88,10.8,300.0,8.0,0.0,166212.0,561088.0,0.0,0.0
5658,80b56534-56f7-47f1-831b-fa144d1c4492,ef06acfe-c05d-4674-815b-3e00b422cd54,Charged Off,191862.0,Short Term,724.0,537738.0,< 1 year,Rent,Business Loan,12143.85,8.8,300.0,9.0,0.0,99826.0,173052.0,0.0,0.0
5659,c2e69bfc-504c-49ad-8a91-237a174c08f7,306736a2-0fa6-49ae-bc4c-6c7694705e6d,Charged Off,195778.0,Short Term,724.0,1174162.0,7 years,Own Home,Debt Consolidation,9130.07,25.5,65.0,13.0,0.0,177384.0,684618.0,0.0,0.0
5660,ddf734b8-1615-4b57-9aa4-1b5a82f41d8a,0aed511b-1f5a-4714-8641-c28ffd0382e7,Fully Paid,261272.0,Short Term,742.0,1316301.0,1 year,Rent,Debt Consolidation,6054.92,14.2,300.0,7.0,0.0,254923.0,556952.0,0.0,0.0
5661,1cefde8b-0fd9-45ad-ad2a-cada02841746,acf7d78c-0f06-4400-a884-25073bfa3703,Charged Off,276122.0,Short Term,739.0,1621631.0,10+ years,Rent,Debt Consolidation,21351.44,11.0,43.0,12.0,1.0,150328.0,467940.0,1.0,0.0
5662,dcb74c7c-16b0-430d-a63a-4d52af8cfe16,05cbbcfd-73d2-40f6-a42b-16d60c22770b,Fully Paid,289652.0,Short Term,724.0,1174162.0,5 years,Home Mortgage,Debt Consolidation,9525.46,12.1,39.0,8.0,0.0,264480.0,457072.0,0.0,0.0
5663,925f3811-9153-4672-b48a-959a5cedafc9,33924488-035c-4bcc-9f36-e7cbb5980b2e,Charged Off,348436.0,Long Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,3650.66,15.0,300.0,5.0,1.0,170354.0,206976.0,1.0,0.0
5664,025d480a-4fbc-4d02-8503-7c92788350a3,1b868c2e-f028-4ce9-bc1b-b3ab26ba458c,Fully Paid,186736.0,Short Term,713.0,531259.0,10+ years,Home Mortgage,Debt Consolidation,10713.72,8.9,300.0,9.0,0.0,123329.0,250536.0,0.0,0.0
5665,2894e0d0-990d-404d-8e3c-697f81a7be45,1636f7b5-f3ec-4697-8ebd-a6c5f36e5a1d,Fully Paid,774312.0,Long Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,35104.78,19.4,69.0,12.0,0.0,404719.0,500126.0,0.0,0.0
5667,863d2c9c-f32e-4711-a233-a84e23510d5c,73167379-abd0-4aff-b27d-26d00284d3ba,Charged Off,330528.0,Short Term,698.0,1008615.0,2 years,Rent,Debt Consolidation,26728.25,16.8,18.0,23.0,0.0,349562.0,511060.0,0.0,0.0
5668,66e81490-e957-484f-ae4a-c6f0f3bd9dc3,d2eed422-8ba5-43d8-8d35-6f2623fddb56,Fully Paid,177650.0,Short Term,722.0,575358.0,< 1 year,Rent,Debt Consolidation,13808.63,22.6,300.0,13.0,0.0,252700.0,477312.0,0.0,0.0
5669,8ef7f492-bd19-4441-9fea-b128372e593d,29911bdf-fafc-49a2-a45c-a854ff0f444f,Fully Paid,433466.0,Short Term,748.0,947720.0,6 years,Home Mortgage,Debt Consolidation,12162.47,15.9,58.0,11.0,0.0,255683.0,627198.0,0.0,0.0
5670,a3d98a2b-7ad1-414f-8de3-9489e5889520,3a308e37-56a4-47a1-b4fa-86ecbe455e23,Fully Paid,725208.0,Short Term,724.0,1174162.0,10+ years,Rent,Debt Consolidation,24198.4,17.7,300.0,23.0,0.0,465804.0,1419352.0,0.0,0.0
5671,073bb001-2acb-4506-abdd-b7e9d1c57a37,9c9b2b6f-b23b-4c1b-a4ae-a2728da7cb10,Fully Paid,121066.0,Short Term,718.0,466032.0,10+ years,Rent,Debt Consolidation,8194.51,16.2,12.0,11.0,1.0,86906.0,183656.0,1.0,0.0
5673,76d62599-cf8a-4551-88a1-92da6691b1a7,31d03e42-134f-49ce-92ad-8a7c6d6cefdc,Fully Paid,200244.0,Short Term,748.0,1441112.0,10+ years,Own Home,Debt Consolidation,13450.29,16.5,300.0,9.0,0.0,237804.0,1004916.0,0.0,0.0
5676,47b4edae-bbcc-4f6e-919d-b92574d597fb,d008cd90-4aef-4c2d-b04c-f57cc309e204,Fully Paid,222882.0,Short Term,724.0,1174162.0,4 years,Rent,Debt Consolidation,8835.19,17.6,18.0,16.0,0.0,209228.0,361064.0,0.0,0.0
5678,8fc981f5-4dcc-471b-94d2-92f211fa9443,c2f314d4-3f5f-4b25-9963-c7fa74682f9a,Charged Off,279796.0,Long Term,683.0,671764.0,3 years,Rent,Debt Consolidation,15450.42,13.8,300.0,10.0,0.0,240787.0,384560.0,0.0,0.0
5679,cbfdb6af-5808-4e81-9015-a921bdd97b5c,18c32723-d864-4f52-a618-f14d95594591,Fully Paid,99528.0,Short Term,747.0,792680.0,10+ years,Own Home,Other,4432.32,30.4,300.0,4.0,0.0,155249.0,269918.0,0.0,0.0
5680,4388ae5d-5375-4d14-9b8d-f5d25b8659f3,f3c63e6f-04b2-4b34-a2e6-f8ffafabe6e0,Fully Paid,176308.0,Short Term,716.0,2093553.0,5 years,Rent,Other,20063.24,10.9,300.0,9.0,0.0,143336.0,209286.0,0.0,0.0
5681,3350b111-0be3-4582-85c0-d5a31aa1620a,91b3d8be-0a8d-4c39-b8f0-9193d78e0c67,Fully Paid,144232.0,Short Term,738.0,526471.0,6 years,Own Home,Debt Consolidation,8160.31,8.4,300.0,14.0,0.0,160132.0,635030.0,0.0,0.0
5682,83ef2ca2-f553-4f94-931e-94920f194c8b,a6322737-6ae8-4f2f-a0dc-04850bd4edef,Fully Paid,324236.0,Short Term,744.0,1418730.0,10+ years,Home Mortgage,Debt Consolidation,15842.58,27.4,300.0,14.0,0.0,371906.0,1006148.0,0.0,0.0
5684,8db20234-ac9f-4065-b2c6-629a7786e1fe,8a7f716f-5ee0-4d4a-b793-2bd374475ac1,Fully Paid,134816.0,Short Term,703.0,1164282.0,6 years,Home Mortgage,Debt Consolidation,12807.14,15.8,15.0,5.0,0.0,75639.0,199980.0,0.0,0.0
5685,a93d341e-da3c-4b5d-a238-7aa24483e897,2ac4bdda-bae9-4956-95e8-c58ee665f743,Fully Paid,392876.0,Short Term,724.0,1174162.0,1 year,Rent,Debt Consolidation,16042.27,9.8,300.0,10.0,0.0,154451.0,252956.0,0.0,0.0
5689,67f78ab7-137d-4b1f-9d35-c0bcb7e3ffbd,b3877178-ec54-4fc6-953a-1ed41c5dda25,Charged Off,275792.0,Long Term,682.0,1344801.0,10+ years,Home Mortgage,Debt Consolidation,24878.79,21.7,300.0,10.0,0.0,530309.0,677754.0,0.0,0.0
5690,c64b9f32-c4a2-4c01-a6db-6ced0fb0aacf,acb807c7-9a3c-4aa8-9837-713c81f00c2d,Fully Paid,172128.0,Short Term,724.0,1174162.0,6 years,Rent,Debt Consolidation,4647.4,15.9,300.0,6.0,1.0,135850.0,219406.0,1.0,0.0
5691,3ad6adfe-fb62-4051-9f79-14a982bcc4fa,52ff4121-6d12-42f9-9a41-1a1a6c77951d,Charged Off,134266.0,Short Term,742.0,676438.0,10+ years,Home Mortgage,Home Improvements,12852.36,21.0,24.0,11.0,1.0,203376.0,405328.0,1.0,0.0
5692,4afb4769-2cf9-476c-9f63-7c0af16562f9,25697b57-c602-48f9-a1e2-b62539423f15,Fully Paid,443212.0,Short Term,724.0,1174162.0,8 years,Home Mortgage,Debt Consolidation,22284.72,28.7,50.0,12.0,3.0,161405.0,614746.0,1.0,2.0
5694,35621216-a877-4899-8d5b-e584c4d0d1d5,6e0a3a87-053d-4fae-bee2-e7f2866a4562,Fully Paid,112200.0,Short Term,736.0,1652563.0,10+ years,Rent,Take a Trip,20285.16,31.4,23.0,6.0,0.0,34941.0,134860.0,0.0,0.0
5696,54013067-1e74-479d-9053-987b0134c143,a3dff36d-1096-439b-8ad0-1f042c285301,Fully Paid,261140.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,25490.4,22.5,300.0,13.0,0.0,72523.0,256828.0,0.0,0.0
5697,a3509f6a-a9b4-45ea-b2ff-4ea06f3ac2b9,4f359a21-6092-4635-9b29-9e4eaf22ea91,Charged Off,169818.0,Short Term,701.0,434663.0,0 years,Rent,Debt Consolidation,4491.6,14.3,49.0,6.0,0.0,79914.0,371624.0,0.0,0.0
5698,19a301e6-2ca5-4a84-9bf1-7933fcae067b,8568ed1e-eafa-4a7b-92f8-9520f29dd371,Fully Paid,220044.0,Short Term,724.0,1174162.0,4 years,Home Mortgage,Debt Consolidation,11220.26,30.0,300.0,8.0,1.0,129523.0,187484.0,1.0,0.0
5702,631c3ca8-9d0d-451b-a40e-d993417034bb,5db0768c-b298-424a-8179-e08a6ad6a379,Fully Paid,258280.0,Short Term,724.0,1174162.0,8 years,Rent,Debt Consolidation,20260.65,13.4,17.0,7.0,0.0,36879.0,66726.0,0.0,0.0
5703,17880173-9067-4105-bff5-4754700d2e65,de5be0d7-90a6-4ccc-abd0-3d791261a31a,Fully Paid,22176.0,Short Term,674.0,1773479.0,< 1 year,Rent,moving,19803.7,13.8,300.0,7.0,0.0,286520.0,339218.0,0.0,0.0
5704,67f43b7e-560b-4ee1-bac6-beab09d973bc,dbcfc412-8a24-4bb6-bf51-6594dac924af,Fully Paid,320012.0,Long Term,720.0,854753.0,10+ years,Rent,Debt Consolidation,19303.05,15.5,16.0,22.0,0.0,281010.0,686444.0,0.0,0.0
5705,232cf9e0-e69c-4d9f-91f6-137c96a0bf8b,bff7387a-6902-487f-b1bb-0127b56ba967,Fully Paid,579568.0,Long Term,683.0,1390382.0,< 1 year,Rent,Debt Consolidation,41016.06,8.7,300.0,16.0,0.0,506407.0,697246.0,0.0,0.0
5706,138fb90f-b359-4da3-8350-b5373ad2cb52,574cdc7b-31bc-4851-903d-01fbbe91613b,Fully Paid,431552.0,Short Term,749.0,1677168.0,7 years,Home Mortgage,Debt Consolidation,19287.47,13.0,300.0,12.0,0.0,134102.0,1386352.0,0.0,0.0
5707,b6f3cf58-9736-4cff-b2d7-6b8e24c3709a,e385b5b9-ea64-4bef-a36d-3830a1c528e3,Fully Paid,173008.0,Long Term,724.0,1174162.0,1 year,Rent,Debt Consolidation,26147.8,20.9,300.0,4.0,0.0,417506.0,562122.0,0.0,0.0
5708,d53b466e-47ff-43c8-96b5-0455e1d1a934,7a6d2a2b-bc0d-4df4-ae7b-829bd174c2bf,Fully Paid,309144.0,Short Term,724.0,1174162.0,3 years,Own Home,Debt Consolidation,16419.61,5.7,300.0,13.0,0.0,331056.0,1027708.0,0.0,0.0
5710,9d69f594-1750-4287-ac78-2f7a863f1440,90c0d1cc-94a1-4abd-acf7-3b421e668fe9,Fully Paid,117018.0,Short Term,724.0,1174162.0,1 year,Home Mortgage,Debt Consolidation,9289.48,17.5,300.0,11.0,0.0,209988.0,1209714.0,0.0,0.0
5711,e85541a9-474e-4121-9f88-31b253d35dcf,d1fb238e-1341-4f21-8b38-dca6923bbc59,Fully Paid,387640.0,Short Term,747.0,1859910.0,10+ years,Home Mortgage,Debt Consolidation,19529.15,13.1,50.0,14.0,0.0,254790.0,657052.0,0.0,0.0
5712,df164cf1-97d5-453b-aeb1-6e703b67ddd3,f6b92a8d-779d-427b-893e-6bb40ba66b1a,Fully Paid,109692.0,Short Term,724.0,1174162.0,5 years,Home Mortgage,Other,10507.57,15.0,64.0,5.0,1.0,8854.0,83292.0,0.0,0.0
5715,f5db73cd-2ec2-4cb2-8d47-3db579a3ad70,5a16f865-51bf-4709-8ba7-24795a27e10f,Fully Paid,660198.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,27975.79,18.2,300.0,9.0,1.0,499643.0,771364.0,1.0,0.0
5716,f7779e73-b7b7-40a3-a34d-20efc30bf75b,edea6bdb-f329-4b30-95ed-555577626dc4,Charged Off,233156.0,Short Term,709.0,862961.0,< 1 year,Rent,Debt Consolidation,13879.12,17.0,31.0,16.0,0.0,316920.0,620906.0,0.0,0.0
5717,0a9af320-73fb-4173-b237-013161bfd14b,842ddd57-9487-4d06-9709-3976550dd98c,Fully Paid,260392.0,Long Term,724.0,1174162.0,< 1 year,Rent,Debt Consolidation,6398.63,4.5,300.0,10.0,0.0,124792.0,211244.0,0.0,0.0
5718,ad212718-b376-49f1-b75d-00d52c862593,e8294096-fcc8-419c-9839-5173cb31abae,Fully Paid,444004.0,Short Term,724.0,1174162.0,10+ years,Home Mortgage,Debt Consolidation,18634.44,15.0,300.0,6.0,0.0,625442.0,1039016.0,0.0,0.0
5719,262a1490-229d-497f-8a82-2317335cba0a,fce89878-eab2-4338-a366-955c20f5a5c1,Charged Off,201564.0,Short Term,742.0,796879.0,10+ years,Home Mortgage,Debt Consolidation,12152.4,16.9,20.0,6.0,0.0,569563.0,716056.0,0.0,0.0
5721,59f8a12b-0a96-4fc4-9a82-bdb79feaf6a8,634e8011-3287-4b02-8e71-7f0add5bd882,Charged Off,34672.0,Short Term,724.0,1174162.0,10+ years,Rent,Home Improvements,7138.3,14.1,300.0,12.0,0.0,219165.0,422268.0,0.0,0.0
